,Title,AlbumURI,AlbumOrder,Like,AlbumID,AlbumName,TrackNumber,TrackName,TrackID,SampleURL,ReleaseYear,Genres,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,duration_ms,Popularity
91,Looking East,spotify:album:1QRFAMLYv7hMMjudkwhUNF,11,0,1QRFAMLYv7hMMjudkwhUNF,Looking East,3,Some Bridges,120o5bHdLGjdlSECocOzen,https://p.scdn.co/mp3-preview/7f4ac28568de62d0e7352cb7e56f99bf3081dab8?cid=a91ed9edffbc4349b0ae66ad2680900a,1996-01-23,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0.702,0.5,-9.203,0.0284,0.387,0.0,0.0919,0.651,100.735,11,1,291893,35.0
92,Looking East,spotify:album:1QRFAMLYv7hMMjudkwhUNF,11,0,1QRFAMLYv7hMMjudkwhUNF,Looking East,4,Information Wars,60hgTfdTYj7iY6RyjiZU2G,https://p.scdn.co/mp3-preview/90d5700cc349d9460d01419bb23b0215bc016561?cid=a91ed9edffbc4349b0ae66ad2680900a,1996-01-23,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0.474,0.489,-10.471,0.0411,0.434,0.000123,0.0583,0.56,173.185,4,0,314867,35.0
93,Looking East,spotify:album:1QRFAMLYv7hMMjudkwhUNF,11,0,1QRFAMLYv7hMMjudkwhUNF,Looking East,5,I'm the Cat,3TK2jTgThVtEcebOxsf7tj,https://p.scdn.co/mp3-preview/6e642f45d42eb7df5b10fc19bd8ea70958051592?cid=a91ed9edffbc4349b0ae66ad2680900a,1996-01-23,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0.727,0.542,-7.163,0.0308,0.289,0.0,0.176,0.543,123.354,6,1,235133,35.0
94,Looking East,spotify:album:1QRFAMLYv7hMMjudkwhUNF,11,0,1QRFAMLYv7hMMjudkwhUNF,Looking East,6,Culver Moon,0wzzhMJ4xf8QhFIyVdQKSt,https://p.scdn.co/mp3-preview/a601a3223bf904524c254da5f622e73762c892a0?cid=a91ed9edffbc4349b0ae66ad2680900a,1996-01-23,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0.772,0.46,-8.073,0.0342,0.52,0.000315,0.0947,0.698,88.798,10,1,345773,35.0
95,Looking East,spotify:album:1QRFAMLYv7hMMjudkwhUNF,11,0,1QRFAMLYv7hMMjudkwhUNF,Looking East,7,Baby How Long,3kTbIa2yEffKKzJMMx88Xq,https://p.scdn.co/mp3-preview/226f596d79e75bc85e60da40e9dc79cc4fc393b9?cid=a91ed9edffbc4349b0ae66ad2680900a,1996-01-23,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0.703,0.572,-11.015,0.0384,0.722,0.000972,0.121,0.54,111.245,0,1,305533,35.0
96,Looking East,spotify:album:1QRFAMLYv7hMMjudkwhUNF,11,0,1QRFAMLYv7hMMjudkwhUNF,Looking East,8,Nino,337Iw2gJ2iIKQMRnt9TJDd,https://p.scdn.co/mp3-preview/7fadc2bae6f417ed1cf7c0a41a135c826d32c0e6?cid=a91ed9edffbc4349b0ae66ad2680900a,1996-01-23,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0.565,0.782,-9.306,0.0363,0.156,0.000555,0.117,0.651,120.484,5,1,314000,35.0
97,Looking East,spotify:album:1QRFAMLYv7hMMjudkwhUNF,11,0,1QRFAMLYv7hMMjudkwhUNF,Looking East,9,Alive in the World,3nTyQsbg7r5zGmYqW7QvgZ,https://p.scdn.co/mp3-preview/3b64552ec9e70be6034a2473987683ba6e7d36e9?cid=a91ed9edffbc4349b0ae66ad2680900a,1996-01-23,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0.757,0.343,-11.673,0.0296,0.749,0.000134,0.089,0.228,120.29,2,1,291293,35.0
98,Looking East,spotify:album:1QRFAMLYv7hMMjudkwhUNF,11,0,1QRFAMLYv7hMMjudkwhUNF,Looking East,10,It Is One,1w9EhEH7fbX40rGXAPtOT9,https://p.scdn.co/mp3-preview/e853e0348bf0136da8bf5001b416d72e76000dd2?cid=a91ed9edffbc4349b0ae66ad2680900a,1996-01-23,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0.678,0.438,-10.774,0.037,0.305,1.26e-05,0.343,0.765,82.815,2,1,297107,35.0
99,The Naked Ride Home,spotify:album:2IVmN04ppNcEsAZdENJUiM,12,0,2IVmN04ppNcEsAZdENJUiM,The Naked Ride Home,1,The Naked Ride Home,6Y23wshP2payVzQVynqa6e,https://p.scdn.co/mp3-preview/953afa6593fabe80489c7192fb390c8ea54b1d3c?cid=a91ed9edffbc4349b0ae66ad2680900a,2002-09-24,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0.655,0.579,-8.1,0.0237,0.152,0.00161,0.146,0.527,111.067,1,1,358053,28.0
100,The Naked Ride Home,spotify:album:2IVmN04ppNcEsAZdENJUiM,12,0,2IVmN04ppNcEsAZdENJUiM,The Naked Ride Home,2,The Night Inside Me,0Yam0Y0w0jZSjLNMBkTDN6,https://p.scdn.co/mp3-preview/4b5983bd8b75d399a4cd8b17dbc2d375d943192d?cid=a91ed9edffbc4349b0ae66ad2680900a,2002-09-24,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0.593,0.842,-6.779,0.0425,0.0364,7.39e-05,0.185,0.594,74.893,7,1,279667,28.0
101,The Naked Ride Home,spotify:album:2IVmN04ppNcEsAZdENJUiM,12,0,2IVmN04ppNcEsAZdENJUiM,The Naked Ride Home,3,Casino Nation,1SoA33XNAg8Gz3LvkM0omm,https://p.scdn.co/mp3-preview/19007182cc259a31e5444fa3941e5d00095e6b19?cid=a91ed9edffbc4349b0ae66ad2680900a,2002-09-24,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0.717,0.33,-12.453,0.0307,0.0872,0.00189,0.0851,0.63,139.966,7,1,416640,28.0
102,The Naked Ride Home,spotify:album:2IVmN04ppNcEsAZdENJUiM,12,0,2IVmN04ppNcEsAZdENJUiM,The Naked Ride Home,4,For Taking the Trouble,7qfLLVeTEipsli1efnrd6o,https://p.scdn.co/mp3-preview/4c21a350ca8b62a63d026bdbab8905dec7a989b6?cid=a91ed9edffbc4349b0ae66ad2680900a,2002-09-24,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0.746,0.489,-11.079,0.0279,0.493,0.000997,0.13,0.659,130.135,2,1,264827,28.0
103,The Naked Ride Home,spotify:album:2IVmN04ppNcEsAZdENJUiM,12,0,2IVmN04ppNcEsAZdENJUiM,The Naked Ride Home,5,Never Stop,0h9Ys0uDkz2GAIG82xaFYu,https://p.scdn.co/mp3-preview/ce4c1e61ba81aef66473c1c5fb99e05e63249056?cid=a91ed9edffbc4349b0ae66ad2680900a,2002-09-24,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0.631,0.516,-8.079,0.0303,0.306,0.000149,0.176,0.606,81.962,0,1,296040,28.0
104,The Naked Ride Home,spotify:album:2IVmN04ppNcEsAZdENJUiM,12,0,2IVmN04ppNcEsAZdENJUiM,The Naked Ride Home,6,Walking Town,0o2jOnLc2pqwjkAoCfQqUc,https://p.scdn.co/mp3-preview/cb96d8794a6481d203463f5e859880d8270909da?cid=a91ed9edffbc4349b0ae66ad2680900a,2002-09-24,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0.752,0.336,-11.586,0.0333,0.656,0.0553,0.155,0.322,94.072,1,1,380227,28.0
105,The Naked Ride Home,spotify:album:2IVmN04ppNcEsAZdENJUiM,12,0,2IVmN04ppNcEsAZdENJUiM,The Naked Ride Home,7,About My Imagination,0A0ENFf9AnnkOoBhsd0Mjl,https://p.scdn.co/mp3-preview/0ef5ac0f62f5e9585de8c7153981fbb40ca619ba?cid=a91ed9edffbc4349b0ae66ad2680900a,2002-09-24,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0.568,0.733,-5.45,0.0374,0.34,9.92e-05,0.072,0.633,154.098,10,1,369467,28.0
106,The Naked Ride Home,spotify:album:2IVmN04ppNcEsAZdENJUiM,12,0,2IVmN04ppNcEsAZdENJUiM,The Naked Ride Home,8,Sergio Leone,2rIcgrkB6gIrs6JigCilJm,https://p.scdn.co/mp3-preview/6a02e3379f94fb4ce10047524548b92a09390d89?cid=a91ed9edffbc4349b0ae66ad2680900a,2002-09-24,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0.604,0.268,-15.299,0.0396,0.673,0.0691,0.1,0.237,110.079,4,0,476000,28.0
107,The Naked Ride Home,spotify:album:2IVmN04ppNcEsAZdENJUiM,12,0,2IVmN04ppNcEsAZdENJUiM,The Naked Ride Home,9,Don't You Want to Be There,2e62rpQnEaVoQHWltXWDVV,https://p.scdn.co/mp3-preview/af6b0ced5a4e5af94980645bce04a298e7931f01?cid=a91ed9edffbc4349b0ae66ad2680900a,2002-09-24,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0.67,0.262,-13.248,0.0255,0.636,0.0256,0.111,0.439,106.896,7,1,454933,28.0
108,The Naked Ride Home,spotify:album:2IVmN04ppNcEsAZdENJUiM,12,0,2IVmN04ppNcEsAZdENJUiM,The Naked Ride Home,10,My Stunning Mystery Companion,2MUBwsG00DFobBWCxNmZLr,https://p.scdn.co/mp3-preview/c5b6625b5262da116b74db83e9e804fa4fc56e41?cid=a91ed9edffbc4349b0ae66ad2680900a,2002-09-24,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0.654,0.438,-10.796,0.0266,0.378,0.000448,0.313,0.346,90.959,3,1,291667,28.0
109,Time the Conqueror,spotify:album:3VL66dS2IN81VtojWbTjJ0,13,1,3VL66dS2IN81VtojWbTjJ0,Time the Conqueror,1,Time the Conqueror,6L4Muf7b5dF9UzA6fzkj3a,https://p.scdn.co/mp3-preview/f901ad81856681f358eae4b6057155b14eabd04d?cid=a91ed9edffbc4349b0ae66ad2680900a,2008-09-23,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0.595,0.522,-12.204,0.0264,0.641,0.00522,0.0762,0.246,129.752,7,1,326880,27.0
110,Time the Conqueror,spotify:album:3VL66dS2IN81VtojWbTjJ0,13,1,3VL66dS2IN81VtojWbTjJ0,Time the Conqueror,2,Off of Wonderland,7to1apSTTGtP0Tesjjf6oZ,https://p.scdn.co/mp3-preview/321a180b88aa6dea5f08b11337374958787dfd41?cid=a91ed9edffbc4349b0ae66ad2680900a,2008-09-23,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0.677,0.598,-11.242,0.0311,0.147,0.00152,0.0901,0.63,120.157,6,1,220200,27.0
111,Time the Conqueror,spotify:album:3VL66dS2IN81VtojWbTjJ0,13,1,3VL66dS2IN81VtojWbTjJ0,Time the Conqueror,3,The Drums of War,5fqOsGNrUHtNmv9C41rhK2,https://p.scdn.co/mp3-preview/d63ac51513c7efe4970362a33dcf938d9b2c359a?cid=a91ed9edffbc4349b0ae66ad2680900a,2008-09-23,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0.687,0.662,-9.506,0.0309,0.0921,0.002,0.0803,0.383,136.139,2,1,373827,27.0
112,Time the Conqueror,spotify:album:3VL66dS2IN81VtojWbTjJ0,13,1,3VL66dS2IN81VtojWbTjJ0,Time the Conqueror,4,The Arms of Night,03jdJMuSsU5PpzymBK5zb5,https://p.scdn.co/mp3-preview/26751a41ed79a7c338a31e5614a94d43a5a3b823?cid=a91ed9edffbc4349b0ae66ad2680900a,2008-09-23,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0.646,0.344,-13.788,0.0254,0.629,0.000747,0.083,0.194,106.149,2,0,274240,27.0
113,Time the Conqueror,spotify:album:3VL66dS2IN81VtojWbTjJ0,13,1,3VL66dS2IN81VtojWbTjJ0,Time the Conqueror,5,Where Were You?,5xuvnjQWB0VLn6MzljJzpo,https://p.scdn.co/mp3-preview/772cdd1208794d0c0349586685fde224988fa418?cid=a91ed9edffbc4349b0ae66ad2680900a,2008-09-23,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0.65,0.536,-11.612,0.0303,0.0322,0.00456,0.197,0.514,90.269,1,0,588227,27.0
114,Time the Conqueror,spotify:album:3VL66dS2IN81VtojWbTjJ0,13,1,3VL66dS2IN81VtojWbTjJ0,Time the Conqueror,6,Going Down to Cuba,6xQml8kGDa7DVNqZ5vAiqj,https://p.scdn.co/mp3-preview/63d9e8b93b379d03e819f730bcb59ae5a73ad0c9?cid=a91ed9edffbc4349b0ae66ad2680900a,2008-09-23,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0.729,0.275,-15.872,0.0342,0.573,0.00152,0.111,0.514,86.059,2,1,344093,27.0
115,Time the Conqueror,spotify:album:3VL66dS2IN81VtojWbTjJ0,13,1,3VL66dS2IN81VtojWbTjJ0,Time the Conqueror,7,Giving That Heaven Away,0m0aJMqY7CugY1pkJG7QGO,https://p.scdn.co/mp3-preview/ce9c6a257fe51dbe0de5cde992f92e9dc945ce6d?cid=a91ed9edffbc4349b0ae66ad2680900a,2008-09-23,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0.765,0.407,-12.984,0.031,0.474,0.00246,0.109,0.754,105.12,3,1,384093,27.0
116,Time the Conqueror,spotify:album:3VL66dS2IN81VtojWbTjJ0,13,1,3VL66dS2IN81VtojWbTjJ0,Time the Conqueror,8,Live Nude Cabaret,73gAvTRmpI9w7zYTL2rfW3,https://p.scdn.co/mp3-preview/0c290668c0310321af40e4ca745dbbd50ad7ff4e?cid=a91ed9edffbc4349b0ae66ad2680900a,2008-09-23,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0.634,0.237,-14.994,0.03,0.786,0.0013,0.118,0.148,139.922,6,0,256373,27.0
117,Time the Conqueror,spotify:album:3VL66dS2IN81VtojWbTjJ0,13,1,3VL66dS2IN81VtojWbTjJ0,Time the Conqueror,9,Just Say Yeah,0ks88pWSVM57jymwTzUhvd,https://p.scdn.co/mp3-preview/8e23f9bf80737d6b7044f02d5550b8105e76001d?cid=a91ed9edffbc4349b0ae66ad2680900a,2008-09-23,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0.771,0.54,-10.982,0.0298,0.35,0.00454,0.0854,0.863,124.14,7,1,350787,27.0
118,Time the Conqueror,spotify:album:3VL66dS2IN81VtojWbTjJ0,13,1,3VL66dS2IN81VtojWbTjJ0,Time the Conqueror,10,Far from the Arms of Hunger,56a1nbpu1OOAzEHxsrPJp6,https://p.scdn.co/mp3-preview/589574cf95bb9c24cbfb06a1471745b28b365e5c?cid=a91ed9edffbc4349b0ae66ad2680900a,2008-09-23,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0.656,0.256,-15.907,0.0298,0.658,0.0185,0.127,0.299,74.056,6,0,317667,27.0
119,Standing In The Breach,spotify:album:030uLS1xIKmntvGwjggTcv,14,1,030uLS1xIKmntvGwjggTcv,Standing In The Breach,1,The Birds Of St. Marks,1ehvlikzBocGgyyQqZZ8hI,https://p.scdn.co/mp3-preview/5be20e705d0549e1b32ddfc432d66445210b0caf?cid=a91ed9edffbc4349b0ae66ad2680900a,2014-10-03,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0.523,0.619,-8.504,0.0299,0.00515,3.36e-05,0.133,0.447,120.675,2,1,262747,37.0
120,Standing In The Breach,spotify:album:030uLS1xIKmntvGwjggTcv,14,1,030uLS1xIKmntvGwjggTcv,Standing In The Breach,2,Yeah Yeah,5Hzm8I7Amytwq3c2CRkf1B,https://p.scdn.co/mp3-preview/26de179998a0d660bba577cb133d30bee1a435e3?cid=a91ed9edffbc4349b0ae66ad2680900a,2014-10-03,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0.635,0.47,-9.722,0.0289,0.28,2.68e-06,0.145,0.528,125.895,7,1,374453,37.0
121,Standing In The Breach,spotify:album:030uLS1xIKmntvGwjggTcv,14,1,030uLS1xIKmntvGwjggTcv,Standing In The Breach,3,The Long Way Around,4BQXwbdfsY9dBnJiFSPXQu,https://p.scdn.co/mp3-preview/bba2625416eec4a463e6844f0f111fc745368a6d?cid=a91ed9edffbc4349b0ae66ad2680900a,2014-10-03,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0.635,0.358,-13.383,0.0285,0.708,0.0458,0.118,0.445,87.079,5,1,384307,37.0
122,Standing In The Breach,spotify:album:030uLS1xIKmntvGwjggTcv,14,1,030uLS1xIKmntvGwjggTcv,Standing In The Breach,4,Leaving Winslow,4FNP7uMVDKrNmV56rRZd04,https://p.scdn.co/mp3-preview/c138754db7a9809976e42d7c51f362566b85d531?cid=a91ed9edffbc4349b0ae66ad2680900a,2014-10-03,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0.427,0.519,-8.99,0.033,0.247,0.00041,0.144,0.655,187.15,7,1,232547,37.0
123,Standing In The Breach,spotify:album:030uLS1xIKmntvGwjggTcv,14,1,030uLS1xIKmntvGwjggTcv,Standing In The Breach,5,If I Could Be Anywhere,1I7DUKJKWbBKFiboJ6si7x,https://p.scdn.co/mp3-preview/7c87e3307b9e9c4275353fadd22b15bd54c9dd4b?cid=a91ed9edffbc4349b0ae66ad2680900a,2014-10-03,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0.518,0.411,-12.037,0.0357,0.316,0.0736,0.134,0.335,119.097,10,1,427960,37.0
124,Standing In The Breach,spotify:album:030uLS1xIKmntvGwjggTcv,14,1,030uLS1xIKmntvGwjggTcv,Standing In The Breach,6,You Know The Night,0RTlpP1mVxM4MomDZcdKVN,https://p.scdn.co/mp3-preview/2d2c2a6d83dae8468456a965ca2489ed993f6f15?cid=a91ed9edffbc4349b0ae66ad2680900a,2014-10-03,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0.616,0.625,-8.976,0.0279,0.311,3.71e-06,0.221,0.604,95.265,0,1,331480,37.0
125,Standing In The Breach,spotify:album:030uLS1xIKmntvGwjggTcv,14,1,030uLS1xIKmntvGwjggTcv,Standing In The Breach,7,Walls And Doors,5Sy6B0YXUDkJYRhDCz9oIg,https://p.scdn.co/mp3-preview/b87f2170dfb8dd67cf2468908b2db8b85cb63cb1?cid=a91ed9edffbc4349b0ae66ad2680900a,2014-10-03,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0.514,0.228,-11.465,0.0275,0.253,0.0,0.113,0.257,89.597,0,1,361387,37.0
126,Standing In The Breach,spotify:album:030uLS1xIKmntvGwjggTcv,14,1,030uLS1xIKmntvGwjggTcv,Standing In The Breach,8,Which Side?,1bsgJ9llwAyY2sJwHbdAD3,https://p.scdn.co/mp3-preview/a2f0f24028d955f4d179be183228614547daf936?cid=a91ed9edffbc4349b0ae66ad2680900a,2014-10-03,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0.584,0.555,-8.859,0.0278,0.0766,0.000105,0.111,0.518,94.871,11,1,397360,37.0
127,Standing In The Breach,spotify:album:030uLS1xIKmntvGwjggTcv,14,1,030uLS1xIKmntvGwjggTcv,Standing In The Breach,9,Standing In The Breach,3BvEj8G19vUW92tehQoABZ,https://p.scdn.co/mp3-preview/10ee66f230a26174d6dcf059ef48236753075b95?cid=a91ed9edffbc4349b0ae66ad2680900a,2014-10-03,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0.562,0.364,-10.916,0.0333,0.702,9.97e-06,0.106,0.229,110.663,0,1,337400,37.0
128,Standing In The Breach,spotify:album:030uLS1xIKmntvGwjggTcv,14,1,030uLS1xIKmntvGwjggTcv,Standing In The Breach,10,Here,6lX8HopgLPvFXGCmcfyTLM,https://p.scdn.co/mp3-preview/81647f2b959a11fc1ad75538bfe380ba150fdb16?cid=a91ed9edffbc4349b0ae66ad2680900a,2014-10-03,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0.621,0.334,-13.849,0.0263,0.715,0.000454,0.107,0.153,106.475,7,1,265547,37.0
