,playlistURI,participant,rating,playlistID,TrackName,TrackID,SampleURL,ReleaseYear,Genres,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,duration_ms,Popularity,Downloaded
194,https://open.spotify.com/playlist/37i9dQZF1DWYcDQ1hSjOpY?si=a7eyngwmTDqfZYCJ37PvQw,Ole,5,37i9dQZF1DWYcDQ1hSjOpY,Stability,3TtUdxpTryn7LFH88bCsLS,https://p.scdn.co/mp3-preview/ee9ac6345567e32c71273cfe2472e106b5dbf9c0?cid=a91ed9edffbc4349b0ae66ad2680900a,2020-04-22,[unknown],0.169,0.0279,-22.02,0.0474,0.726,0.964,0.109,0.0337,88.119,0,1,175828,60.0,1
195,https://open.spotify.com/playlist/37i9dQZF1DWYcDQ1hSjOpY?si=a7eyngwmTDqfZYCJ37PvQw,Ole,5,37i9dQZF1DWYcDQ1hSjOpY,In Peace,1LLLm2nPAEw0F8nREc7mbe,https://p.scdn.co/mp3-preview/22490daabfae6e9cc0043f7a277a6cf36dcbd6c1?cid=a91ed9edffbc4349b0ae66ad2680900a,2020-01-31,[unknown],0.174,0.0422,-28.743,0.0445,0.971,0.901,0.111,0.0891,66.849,1,1,212250,62.0,1
196,https://open.spotify.com/playlist/37i9dQZF1DWYcDQ1hSjOpY?si=a7eyngwmTDqfZYCJ37PvQw,Ole,5,37i9dQZF1DWYcDQ1hSjOpY,Mind's Edge,6pgnbCR03OecUk58AdsnJH,https://p.scdn.co/mp3-preview/076bcb7ed6d7f002e72ddf1039e77a52f1b2f7b8?cid=a91ed9edffbc4349b0ae66ad2680900a,2020-04-22,[unknown],0.191,0.0547,-25.451,0.0634,0.924,0.741,0.11,0.0377,140.244,0,1,227431,59.0,1
197,https://open.spotify.com/playlist/37i9dQZF1DWYcDQ1hSjOpY?si=a7eyngwmTDqfZYCJ37PvQw,Ole,5,37i9dQZF1DWYcDQ1hSjOpY,Body Fusion,1w35wcLm75MJxAye1mJX4i,https://p.scdn.co/mp3-preview/01a0e1d832c3c280f3cd33254bd1b32748fc9f51?cid=a91ed9edffbc4349b0ae66ad2680900a,2020-04-12,[unknown],0.147,0.0274,-30.888,0.0417,0.973,0.915,0.104,0.0814,138.94,11,1,258741,59.0,1
198,https://open.spotify.com/playlist/37i9dQZF1DWYcDQ1hSjOpY?si=a7eyngwmTDqfZYCJ37PvQw,Ole,5,37i9dQZF1DWYcDQ1hSjOpY,yugen,4Eat44K9gTBqwr5xiXxXG2,https://p.scdn.co/mp3-preview/41ebc027d1fbb7e5779edb27753c198785fd155a?cid=a91ed9edffbc4349b0ae66ad2680900a,2020-04-03,[unknown],0.198,0.115,-25.449,0.0454,0.944,0.935,0.102,0.056,70.718,9,1,206500,59.0,1
199,https://open.spotify.com/playlist/37i9dQZF1DWYcDQ1hSjOpY?si=a7eyngwmTDqfZYCJ37PvQw,Ole,5,37i9dQZF1DWYcDQ1hSjOpY,Endless Nights,1khJhtT78fpUbjiZCH1rLV,https://p.scdn.co/mp3-preview/72b23aed4a3a54a15c2217d68f8f857906abdedc?cid=a91ed9edffbc4349b0ae66ad2680900a,2019-06-14,['atmosphere'],0.163,0.0145,-29.973,0.0508,0.96,0.951,0.0917,0.039,131.103,2,1,178823,64.0,1
201,https://open.spotify.com/playlist/37i9dQZF1DWYcDQ1hSjOpY?si=a7eyngwmTDqfZYCJ37PvQw,Ole,5,37i9dQZF1DWYcDQ1hSjOpY,anywhere,72vxTKMDAc9eh7Nb8wgpHU,https://p.scdn.co/mp3-preview/8890bd1033cd203dda09dbb013304cacbb9eb7aa?cid=a91ed9edffbc4349b0ae66ad2680900a,2020-04-03,[unknown],0.0778,0.00272,-34.555,0.0405,0.994,0.822,0.0988,0.0448,69.874,7,1,159000,60.0,1
202,https://open.spotify.com/playlist/37i9dQZF1DWYcDQ1hSjOpY?si=a7eyngwmTDqfZYCJ37PvQw,Ole,5,37i9dQZF1DWYcDQ1hSjOpY,Dark Light,10UIoOEhsy1iX1mYubyw96,https://p.scdn.co/mp3-preview/4098e79d1866012c1165d59c593262a6e1807713?cid=a91ed9edffbc4349b0ae66ad2680900a,2020-03-18,['background music'],0.286,0.0636,-26.849,0.0383,0.738,0.897,0.122,0.0385,79.536,0,1,200435,60.0,1
203,https://open.spotify.com/playlist/37i9dQZF1DWYcDQ1hSjOpY?si=a7eyngwmTDqfZYCJ37PvQw,Ole,5,37i9dQZF1DWYcDQ1hSjOpY,Nobody Knows When You’re Down and Out,0vSLS1BjHDTTYrq3dL5WMx,https://p.scdn.co/mp3-preview/1cd69bc7ea2850ef723751f98169b1f05daab853?cid=a91ed9edffbc4349b0ae66ad2680900a,2019-12-25,[unknown],0.191,0.0486,-27.201,0.0379,0.951,0.703,0.109,0.0376,70.912,8,1,189047,57.0,1
204,https://open.spotify.com/playlist/37i9dQZF1DWYcDQ1hSjOpY?si=a7eyngwmTDqfZYCJ37PvQw,Ole,5,37i9dQZF1DWYcDQ1hSjOpY,Into the Void,0EhGwXBXVYWb8rIjsAkrcy,https://p.scdn.co/mp3-preview/ef9d4bc0d3ad6d3fa5d5041bfd2c9405f7db20f3?cid=a91ed9edffbc4349b0ae66ad2680900a,2019-12-28,['background music'],0.112,0.142,-24.055,0.0388,0.622,0.688,0.117,0.0356,77.745,11,0,212850,57.0,1
205,https://open.spotify.com/playlist/37i9dQZF1DWYcDQ1hSjOpY?si=a7eyngwmTDqfZYCJ37PvQw,Ole,5,37i9dQZF1DWYcDQ1hSjOpY,Warm Morning,7Hiig8VFIaqg8DU7l8gTAi,https://p.scdn.co/mp3-preview/ab38f5bd86f7cc55326f92b1983dc89d7a7b9903?cid=a91ed9edffbc4349b0ae66ad2680900a,2020-06-12,[unknown],0.166,0.124,-25.63,0.0453,0.98,0.961,0.112,0.0577,131.067,0,1,199250,59.0,1
206,https://open.spotify.com/playlist/37i9dQZF1DWYcDQ1hSjOpY?si=a7eyngwmTDqfZYCJ37PvQw,Ole,5,37i9dQZF1DWYcDQ1hSjOpY,For Emmabelle,6f096qqr3TLKBEoWxy8HPg,https://p.scdn.co/mp3-preview/c6fc9e5fb71650d861c08126218a77b3af570d29?cid=a91ed9edffbc4349b0ae66ad2680900a,2019-08-10,[unknown],0.194,0.0355,-28.246,0.0446,0.931,0.887,0.082,0.0604,66.56,4,0,209500,59.0,1
207,https://open.spotify.com/playlist/37i9dQZF1DWYcDQ1hSjOpY?si=a7eyngwmTDqfZYCJ37PvQw,Ole,5,37i9dQZF1DWYcDQ1hSjOpY,Sandy Foam,3UTIDzn7QvyeU4fl09Wa2B,https://p.scdn.co/mp3-preview/b8e11b439a514493e538eace8b1fd14dc53abc01?cid=a91ed9edffbc4349b0ae66ad2680900a,2018-09-21,['background music'],0.241,0.0628,-26.156,0.0488,0.979,0.936,0.0865,0.039,70.024,2,0,145714,58.0,1
209,https://open.spotify.com/playlist/6EgSj5fXmdfDPdpnEEv4EU?si=oFP5B8yTS-GkMO9UigW5RQ,Ole,2,6EgSj5fXmdfDPdpnEEv4EU,Coraz bliżej święta,0Hi0V7XGoYN8Y9rO41LxJY,https://p.scdn.co/mp3-preview/61486541ffec00460de0bdddae9718e2b28f0f09?cid=a91ed9edffbc4349b0ae66ad2680900a,2015-11-03,['polish pop'],0.379,0.838,-6.372,0.0576,0.288,6.16e-05,0.632,0.36,82.006,8,1,206333,41.0,1
211,https://open.spotify.com/playlist/6EgSj5fXmdfDPdpnEEv4EU?si=oFP5B8yTS-GkMO9UigW5RQ,Ole,2,6EgSj5fXmdfDPdpnEEv4EU,Chi Ha Lasciato Queste Impronte,6aYN6ejzjCgb17he4x3eUh,https://p.scdn.co/mp3-preview/0ce40f59d72cbbe235b3adb6576326dec7f4a87f?cid=a91ed9edffbc4349b0ae66ad2680900a,2015-11-20,['musica per bambini'],0.786,0.991,-3.101,0.0533,0.0489,0.0227,0.304,0.966,129.964,10,1,107151,34.0,1
212,https://open.spotify.com/playlist/6EgSj5fXmdfDPdpnEEv4EU?si=oFP5B8yTS-GkMO9UigW5RQ,Ole,2,6EgSj5fXmdfDPdpnEEv4EU,Trust Fund Baby,54j7EaJPDmSZYcNYvLSJ78,https://p.scdn.co/mp3-preview/cb3a15733ae48ac56a8d48f5ee11560b37528105?cid=a91ed9edffbc4349b0ae66ad2680900a,2018-02-01,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'teen pop']",0.624,0.785,-3.337,0.0498,0.0629,0,0.135,0.593,163.929,8,1,184460,65.0,1
213,https://open.spotify.com/playlist/6EgSj5fXmdfDPdpnEEv4EU?si=oFP5B8yTS-GkMO9UigW5RQ,Ole,2,6EgSj5fXmdfDPdpnEEv4EU,Fuck Up the Friendship,1ddKUwm3UuvcMWLLAgOIcX,https://p.scdn.co/mp3-preview/d814484cbcbd7599005b633f398a6694c6acf3f7?cid=a91ed9edffbc4349b0ae66ad2680900a,2020-06-12,[unknown],0.745,0.736,-5.258,0.29,0.142,1.1e-05,0.11,0.77,104.008,1,0,172758,71.0,1
214,https://open.spotify.com/playlist/6EgSj5fXmdfDPdpnEEv4EU?si=oFP5B8yTS-GkMO9UigW5RQ,Ole,2,6EgSj5fXmdfDPdpnEEv4EU,You Don't Know Me,5Ya1xiXNc4jobznRJUFiWf,https://p.scdn.co/mp3-preview/d7aa31b2bae3343600b6c39996faea3a9e46a7ad?cid=a91ed9edffbc4349b0ae66ad2680900a,2021-01-22,[unknown],0.543,0.617,-7.975,0.0294,0.282,0,0.113,0.299,107.855,2,1,220411,21.0,1
215,https://open.spotify.com/playlist/6EgSj5fXmdfDPdpnEEv4EU?si=oFP5B8yTS-GkMO9UigW5RQ,Ole,2,6EgSj5fXmdfDPdpnEEv4EU,BELIEVE IT,4HDCLYli2SUdkq9OjmvhSD,https://p.scdn.co/mp3-preview/c6f33c22314cf938e0706e8a7797d575d46984ac?cid=a91ed9edffbc4349b0ae66ad2680900a,2020-03-27,"['pop', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap', 'urban contemporary']",0.43,0.7,-5.35,0.264,0.0902,0,0.216,0.731,158.373,6,1,183219,77.0,1
216,https://open.spotify.com/playlist/6EgSj5fXmdfDPdpnEEv4EU?si=oFP5B8yTS-GkMO9UigW5RQ,Ole,2,6EgSj5fXmdfDPdpnEEv4EU,Don't Stop Believin',77NNZQSqzLNqh2A9JhLRkg,https://p.scdn.co/mp3-preview/5908f4536c2b1111045c46555811fe61112d5c26?cid=a91ed9edffbc4349b0ae66ad2680900a,2001-09-19,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",0.491,0.802,-7.106,0.0392,0.25,0,0.387,0.472,119.25,4,1,248907,73.0,1
217,https://open.spotify.com/playlist/6EgSj5fXmdfDPdpnEEv4EU?si=oFP5B8yTS-GkMO9UigW5RQ,Ole,2,6EgSj5fXmdfDPdpnEEv4EU,Can I,3e0ZGE7Gp034iLknjQk4QW,https://p.scdn.co/mp3-preview/de06874901f023438116960fbbd3e31e95c149fc?cid=a91ed9edffbc4349b0ae66ad2680900a,2019-08-02,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",0.643,0.178,-8.56,0.0588,0.484,0.0108,0.122,0.0674,85.042,4,0,189289,56.0,1
219,https://open.spotify.com/playlist/6EgSj5fXmdfDPdpnEEv4EU?si=oFP5B8yTS-GkMO9UigW5RQ,Ole,2,6EgSj5fXmdfDPdpnEEv4EU,Loco,3cNKhoBUhyuXhQTdQjOiT8,https://p.scdn.co/mp3-preview/d4e727d52ecc22331af507984cf073c2030f62a7?cid=a91ed9edffbc4349b0ae66ad2680900a,2021-01-29,"['funk carioca', 'funk pop', 'pagode baiano', 'pop nacional']",0.806,0.67,-4.194,0.0491,0.00624,0.17,0.119,0.366,103.96,7,1,157324,74.0,1
220,https://open.spotify.com/playlist/6EgSj5fXmdfDPdpnEEv4EU?si=oFP5B8yTS-GkMO9UigW5RQ,Ole,2,6EgSj5fXmdfDPdpnEEv4EU,Stay High - Habits Remix,5JCi3pyggvk4B0yd0BK3ow,https://p.scdn.co/mp3-preview/329b6dc9c4f51b4b15210054130de5d14c4eac05?cid=a91ed9edffbc4349b0ae66ad2680900a,2014-09-24,"['dance pop', 'electropop', 'metropopolis', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'swedish electropop', 'swedish pop', 'swedish synthpop']",0.736,0.677,-7.036,0.0352,0.00114,0.844,0.0949,0.0747,121.01,4,0,258387,69.0,1
221,https://open.spotify.com/playlist/6EgSj5fXmdfDPdpnEEv4EU?si=oFP5B8yTS-GkMO9UigW5RQ,Ole,2,6EgSj5fXmdfDPdpnEEv4EU,dirty laundry,0qgZvYWLIqDn0tXimF8gPa,https://p.scdn.co/mp3-preview/f84fc3a6fe1fc536d976ca57edb27971c09bc1b4?cid=a91ed9edffbc4349b0ae66ad2680900a,2015-02-14,"['electropop', 'pop', 'pop rap']",0.766,0.64,-8.899,0.0345,0.051,0,0.237,0.67,100.044,0,1,165600,76.0,1
222,https://open.spotify.com/playlist/6EgSj5fXmdfDPdpnEEv4EU?si=oFP5B8yTS-GkMO9UigW5RQ,Ole,2,6EgSj5fXmdfDPdpnEEv4EU,Dazed Minds and Lukay,5jCMF4Rd3vxAK8j27JgRD2,https://p.scdn.co/mp3-preview/1abb9be1e7530d7b80c1336bdaa1e4842675ed29?cid=a91ed9edffbc4349b0ae66ad2680900a,2020-08-12,['jazz boom bap'],0.818,0.526,-7.737,0.0626,0.00625,0.82,0.0726,0.0495,89.984,2,0,184085,9.0,1
223,https://open.spotify.com/playlist/6EgSj5fXmdfDPdpnEEv4EU?si=oFP5B8yTS-GkMO9UigW5RQ,Ole,2,6EgSj5fXmdfDPdpnEEv4EU,you broke me first,45bE4HXI0AwGZXfZtMp8JR,https://p.scdn.co/mp3-preview/47afb10323067e827310e5898e4d52c8bdbe72ee?cid=a91ed9edffbc4349b0ae66ad2680900a,2020-04-17,"['dance pop', 'electropop', 'pop', 'post-teen pop']",0.667,0.373,-9.389,0.05,0.785,0,0.0906,0.0823,124.148,4,1,169266,91.0,1
224,https://open.spotify.com/playlist/6EgSj5fXmdfDPdpnEEv4EU?si=oFP5B8yTS-GkMO9UigW5RQ,Ole,2,6EgSj5fXmdfDPdpnEEv4EU,"All I Want - From ""High School Musical: The Musical: The Series""",4Yxc55NX3tAXC2mHRAhtcW,https://p.scdn.co/mp3-preview/0433a74200f0b9ab35b7e2a733a0ca4e8d386240?cid=a91ed9edffbc4349b0ae66ad2680900a,2019-11-27,"['pop', 'post-teen pop']",0.376,0.43,-6.585,0.0328,0.0902,0,0.0912,0.129,77.599,0,0,177323,80.0,1
225,https://open.spotify.com/playlist/6EgSj5fXmdfDPdpnEEv4EU?si=oFP5B8yTS-GkMO9UigW5RQ,Ole,2,6EgSj5fXmdfDPdpnEEv4EU,Hold On,4Z524Thpkxb5g8ZKHa7nWI,https://p.scdn.co/mp3-preview/2bd1d164aa4f23886f7dcb0082ed688b2b0e73c7?cid=a91ed9edffbc4349b0ae66ad2680900a,2015-06-19,"['epicore', 'rebel blues']",0.526,0.689,-7.733,0.0324,0.0214,0,0.106,0.284,72.93,5,0,255499,66.0,1
226,https://open.spotify.com/playlist/6EgSj5fXmdfDPdpnEEv4EU?si=oFP5B8yTS-GkMO9UigW5RQ,Ole,2,6EgSj5fXmdfDPdpnEEv4EU,Quiero Ser,2SxtZcr9RPVvKnVPqUmiPe,https://p.scdn.co/mp3-preview/13d10d122a7f05a1f7bdae3f9c863357fb020967?cid=a91ed9edffbc4349b0ae66ad2680900a,2008-11-18,"['latin', 'latin arena pop', 'latin pop', 'spanish pop', 'spanish pop rock']",0.667,0.655,-4.755,0.0293,0.536,1.04e-06,0.115,0.636,137.052,7,1,256720,56.0,1
227,https://open.spotify.com/playlist/6EgSj5fXmdfDPdpnEEv4EU?si=oFP5B8yTS-GkMO9UigW5RQ,Ole,2,6EgSj5fXmdfDPdpnEEv4EU,"EYES, NOSE, LIPS",5Z6g2vnqBgd23HNRLDWoBY,https://p.scdn.co/mp3-preview/96eb0d38eeef52a7ad827b667fd200a65577698b?cid=a91ed9edffbc4349b0ae66ad2680900a,2014-08-13,"['k-pop', 'korean r&b']",0.645,0.536,-5.129,0.0363,0.686,0,0.0736,0.281,143.856,0,1,232067,52.0,1
228,https://open.spotify.com/playlist/6EgSj5fXmdfDPdpnEEv4EU?si=oFP5B8yTS-GkMO9UigW5RQ,Ole,2,6EgSj5fXmdfDPdpnEEv4EU,Skin,03B2SfXuvDh1m9F4tqrX07,https://p.scdn.co/mp3-preview/bc4c2594651d7ee0587fece83839e828aca77e17?cid=a91ed9edffbc4349b0ae66ad2680900a,2021-01-22,"['dance pop', 'electropop', 'pop', 'pop dance', 'post-teen pop']",0.557,0.457,-5.372,0.0335,0.428,0,0.0567,0.328,105.918,7,1,177500,84.0,1
229,https://open.spotify.com/playlist/6EgSj5fXmdfDPdpnEEv4EU?si=oFP5B8yTS-GkMO9UigW5RQ,Ole,2,6EgSj5fXmdfDPdpnEEv4EU,Before I Go,6k9s52t7GyxRA4mNDERlwH,https://p.scdn.co/mp3-preview/1e04da2c1e46314d8482a3be9d95999ff7008248?cid=a91ed9edffbc4349b0ae66ad2680900a,2020-04-17,['uk pop'],0.484,0.54,-5.226,0.0378,0.121,0,0.164,0.284,149.805,6,1,187816,65.0,1
230,https://open.spotify.com/playlist/6EgSj5fXmdfDPdpnEEv4EU?si=oFP5B8yTS-GkMO9UigW5RQ,Ole,2,6EgSj5fXmdfDPdpnEEv4EU,r u ok,7rq1zCf90CnU7OalBLIgNp,https://p.scdn.co/mp3-preview/5080c204520ac6c0cb531da55caf3602866c1499?cid=a91ed9edffbc4349b0ae66ad2680900a,2020-12-10,"['dance pop', 'electropop', 'pop', 'post-teen pop']",0.666,0.593,-5.905,0.0373,0.318,0,0.414,0.329,140.013,2,1,185850,76.0,1
231,https://open.spotify.com/playlist/6EgSj5fXmdfDPdpnEEv4EU?si=oFP5B8yTS-GkMO9UigW5RQ,Ole,2,6EgSj5fXmdfDPdpnEEv4EU,Love of My Life,4uIXz5D2OUTiOcYAea8FB6,https://p.scdn.co/mp3-preview/6a79100c58dd30c7f615a5f6cc10c1b4aa031219?cid=a91ed9edffbc4349b0ae66ad2680900a,2017-10-03,['pop r&b'],0.658,0.391,-14.203,0.0981,0.333,0,0.137,0.491,74.551,1,1,191608,23.0,1
232,https://open.spotify.com/playlist/6EgSj5fXmdfDPdpnEEv4EU?si=oFP5B8yTS-GkMO9UigW5RQ,Ole,2,6EgSj5fXmdfDPdpnEEv4EU,Dive in Your Ocean (Intro),3zMZq10bshNsCiArFPyLDf,https://p.scdn.co/mp3-preview/b0f1a6404a831984718029d78e0739461f58ac66?cid=a91ed9edffbc4349b0ae66ad2680900a,2018-03-20,['pop r&b'],0.682,0.126,-15.683,0.0436,0.302,0.0133,0.112,0.0398,133.991,1,1,143371,8.0,1
233,https://open.spotify.com/playlist/6EgSj5fXmdfDPdpnEEv4EU?si=oFP5B8yTS-GkMO9UigW5RQ,Ole,2,6EgSj5fXmdfDPdpnEEv4EU,Say My Name,639IOuHxyHHBJ8Q6vjzsFQ,https://p.scdn.co/mp3-preview/0969b780f1801c4a1a1a270bef83a86fe9167391?cid=a91ed9edffbc4349b0ae66ad2680900a,2017-10-03,['pop r&b'],0.744,0.158,-11.862,0.705,0.902,0,0.272,0.9,126.338,1,0,164519,17.0,1
234,https://open.spotify.com/playlist/6EgSj5fXmdfDPdpnEEv4EU?si=oFP5B8yTS-GkMO9UigW5RQ,Ole,2,6EgSj5fXmdfDPdpnEEv4EU,Automatically,2gCXYB2Kmygv5ePKijTLX3,https://p.scdn.co/mp3-preview/02872ababd53037ba489f8582e9ca3c89b9bf9f6?cid=a91ed9edffbc4349b0ae66ad2680900a,2019-10-04,['pop r&b'],0.622,0.483,-12.027,0.0307,0.186,2.9e-05,0.117,0.601,109.979,5,1,192520,7.0,1
235,https://open.spotify.com/playlist/6EgSj5fXmdfDPdpnEEv4EU?si=oFP5B8yTS-GkMO9UigW5RQ,Ole,2,6EgSj5fXmdfDPdpnEEv4EU,Love Pains,4uaJgpomqqZUsrBGaKvOTm,https://p.scdn.co/mp3-preview/756a59765d972130a7a8ef83e24ad770400fb504?cid=a91ed9edffbc4349b0ae66ad2680900a,2019-10-04,['pop r&b'],0.631,0.547,-7.294,0.0763,0.129,0,0.0804,0.403,148.069,1,1,142733,15.0,1
236,https://open.spotify.com/playlist/6EgSj5fXmdfDPdpnEEv4EU?si=oFP5B8yTS-GkMO9UigW5RQ,Ole,2,6EgSj5fXmdfDPdpnEEv4EU,No Fucks (feat. Sueco The Child and AzChike),1xEcsGNqeAeeB5Yx2gmFRJ,https://p.scdn.co/mp3-preview/229d32aec95c06a0fdf8c475fcead1a29399ba9c?cid=a91ed9edffbc4349b0ae66ad2680900a,2019-11-15,['cali rap'],0.923,0.473,-8.641,0.407,0.151,0,0.0978,0.531,100.018,5,0,136800,54.0,1
237,https://open.spotify.com/playlist/6EgSj5fXmdfDPdpnEEv4EU?si=oFP5B8yTS-GkMO9UigW5RQ,Ole,2,6EgSj5fXmdfDPdpnEEv4EU,Feelin My Vibe,1LyvAJaPIhZaVXz9Nx3mgE,https://p.scdn.co/mp3-preview/5c9d1275ba436a5c754ae1887d7c245d32322eef?cid=a91ed9edffbc4349b0ae66ad2680900a,2018-03-20,['pop r&b'],0.563,0.383,-14.052,0.117,0.441,0,0.122,0.288,84.24,11,0,117277,8.0,1
238,https://open.spotify.com/playlist/6EgSj5fXmdfDPdpnEEv4EU?si=oFP5B8yTS-GkMO9UigW5RQ,Ole,2,6EgSj5fXmdfDPdpnEEv4EU,Demon,3oD8cDM3m7cl3Zc38uxyK4,https://p.scdn.co/mp3-preview/6bab352231bf499faed7f22949f01587b84c4652?cid=a91ed9edffbc4349b0ae66ad2680900a,2020-10-30,['chicago rap'],0.792,0.687,-7.506,0.25,0.16,0,0.168,0.356,140.008,8,1,133933,66.0,1
239,https://open.spotify.com/playlist/6EgSj5fXmdfDPdpnEEv4EU?si=oFP5B8yTS-GkMO9UigW5RQ,Ole,2,6EgSj5fXmdfDPdpnEEv4EU,Trust Issues,2WRn4AHv6hXK7914MExhze,https://p.scdn.co/mp3-preview/c90cc0e476f957c0bb6053dd63f174a3b538d099?cid=a91ed9edffbc4349b0ae66ad2680900a,2020-03-06,['chicago rap'],0.826,0.693,-4.675,0.0721,0.155,0,0.122,0.348,134.971,1,1,213333,58.0,1
240,https://open.spotify.com/playlist/6EgSj5fXmdfDPdpnEEv4EU?si=oFP5B8yTS-GkMO9UigW5RQ,Ole,2,6EgSj5fXmdfDPdpnEEv4EU,This A Story (with King Von),57HfRRp4d10MmDiS7Lk2X8,https://p.scdn.co/mp3-preview/a93c6ff973c96379ae36728c63709bb17a7d98e3?cid=a91ed9edffbc4349b0ae66ad2680900a,2019-12-11,"['chicago rap', 'trap']",0.877,0.427,-16.021,0.4,0.0125,0,0.117,0.223,131.985,10,1,145643,52.0,1
241,https://open.spotify.com/playlist/6EgSj5fXmdfDPdpnEEv4EU?si=oFP5B8yTS-GkMO9UigW5RQ,Ole,2,6EgSj5fXmdfDPdpnEEv4EU,Like That (feat. King Von),3jEd3dzqfzah2UM8ri3a7d,https://p.scdn.co/mp3-preview/812aea1d2fb4d92510501ca9d310f4e01cb61955?cid=a91ed9edffbc4349b0ae66ad2680900a,2019-08-02,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'southern hip hop', 'trap']",0.778,0.851,-2.683,0.201,0.000735,0,0.376,0.222,153.036,2,1,165015,57.0,1
242,https://open.spotify.com/playlist/6EgSj5fXmdfDPdpnEEv4EU?si=oFP5B8yTS-GkMO9UigW5RQ,Ole,2,6EgSj5fXmdfDPdpnEEv4EU,Something Just Like This,5vWRgVdVEdbERzfyAnnt3l,https://p.scdn.co/mp3-preview/7dbb0ab684df893c42c420bec04b3377ad1e0dec?cid=a91ed9edffbc4349b0ae66ad2680900a,2017-12-08,"[""children's choir""]",0.773,0.612,-5.887,0.0344,0.67,0,0.117,0.91,109.968,4,1,128893,46.0,1
243,https://open.spotify.com/playlist/6EgSj5fXmdfDPdpnEEv4EU?si=oFP5B8yTS-GkMO9UigW5RQ,Ole,2,6EgSj5fXmdfDPdpnEEv4EU,Here I Am,48SL7ljJ1IHx9AeRGdRheE,https://p.scdn.co/mp3-preview/3a26f7e460d1a1032360b6b9a01b75c3ed0b5a7e?cid=a91ed9edffbc4349b0ae66ad2680900a,2007,"['british soul', 'dance pop', 'europop', 'pop', 'pop dance', 'post-teen pop', 'talent show', 'urban contemporary']",0.566,0.212,-9.855,0.0372,0.794,0,0.106,0.0782,119.847,10,1,290480,31.0,1
244,https://open.spotify.com/playlist/6EgSj5fXmdfDPdpnEEv4EU?si=oFP5B8yTS-GkMO9UigW5RQ,Ole,2,6EgSj5fXmdfDPdpnEEv4EU,Courtesy,5aN5LC7k4x4oiVaEnlcTeJ,https://p.scdn.co/mp3-preview/a786e11badc597d6073a4fb72dae1af95dff1ad8?cid=a91ed9edffbc4349b0ae66ad2680900a,2020-03-02,"['atl trap', 'rap', 'southern hip hop', 'trap']",0.845,0.517,-8.063,0.137,0.00502,2.73e-05,0.0906,0.274,119.975,11,0,130000,61.0,1
245,https://open.spotify.com/playlist/6EgSj5fXmdfDPdpnEEv4EU?si=oFP5B8yTS-GkMO9UigW5RQ,Ole,2,6EgSj5fXmdfDPdpnEEv4EU,I Get Luv,7LoHryKSypwGyBD2av1EMO,https://p.scdn.co/mp3-preview/5aa22246bd74ff5d513fee22bd5bc2e9522c5c18?cid=a91ed9edffbc4349b0ae66ad2680900a,2019-10-31,"['brooklyn drill', 'nyc rap']",0.809,0.444,-6.534,0.607,0.597,0,0.238,0.694,180.05,7,0,103483,61.0,1
246,https://open.spotify.com/playlist/6EgSj5fXmdfDPdpnEEv4EU?si=oFP5B8yTS-GkMO9UigW5RQ,Ole,2,6EgSj5fXmdfDPdpnEEv4EU,Ashley (with DaBaby),4gH4e5ENzVDg4N8fOp2vDP,https://p.scdn.co/mp3-preview/b379760ad4105a16f8f31bd036d674f0ab976812?cid=a91ed9edffbc4349b0ae66ad2680900a,2019-05-10,"['southern hip hop', 'trap', 'viral rap']",0.884,0.807,-3.462,0.325,0.00284,0,0.111,0.916,144.018,8,0,151859,60.0,1
247,https://open.spotify.com/playlist/6EgSj5fXmdfDPdpnEEv4EU?si=oFP5B8yTS-GkMO9UigW5RQ,Ole,2,6EgSj5fXmdfDPdpnEEv4EU,Potential,4YNrBVo8fv6qiTNwHLVDai,https://p.scdn.co/mp3-preview/5689c04ad444f44e3f635a28bdabdc9800641e15?cid=a91ed9edffbc4349b0ae66ad2680900a,2019-10-04,"['pop', 'r&b']",0.53,0.37,-7.416,0.041,0.572,0,0.0765,0.291,72.732,1,1,173120,60.0,1
248,https://open.spotify.com/playlist/6EgSj5fXmdfDPdpnEEv4EU?si=oFP5B8yTS-GkMO9UigW5RQ,Ole,2,6EgSj5fXmdfDPdpnEEv4EU,Home,3lyLqIn8mybyEFTs8JJaLf,https://p.scdn.co/mp3-preview/0b77063b23e010c31ba91154967624ae14c7247d?cid=a91ed9edffbc4349b0ae66ad2680900a,2005-02-08,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",0.608,0.37,-9.207,0.0306,0.844,1.87e-05,0.112,0.349,127.631,7,1,225907,69.0,1
